2021.05.25,04:05,39422.9,39481.3,37637.3,38211.6,70329
2021.05.25,08:05,38211.6,39247.8,37879.5,38115.7,65946
2021.05.25,12:05,38115.3,38302.2,36478.0,37328.3,74986
2021.05.25,16:05,37318.2,38486.9,36966.0,37966.8,80415
2021.05.25,20:05,37966.8,38329.4,37159.6,37618.4,72157
2021.05.26,00:05,37593.9,38751.1,37427.7,38149.8,75410
2021.05.26,04:05,38142.5,39750.0,38142.5,39293.5,68161
2021.05.26,08:05,39293.3,40914.3,39161.8,40248.3,65043
2021.05.26,12:05,40248.3,40486.5,39426.0,39806.1,66965
2021.05.26,16:05,39806.6,39879.7,38182.1,38278.1,72239
2021.05.26,20:05,38279.6,39094.5,37928.4,38752.6,58294
2021.05.27,00:00,38766.6,39505.8,38366.4,38661.1,66360
2021.05.27,04:00,38657.5,38759.4,37179.5,37786.5,74151
2021.05.27,08:00,37786.5,39197.6,37484.1,38877.3,64509
2021.05.27,12:00,38875.8,39968.3,38834.0,39332.5,70640
2021.05.27,16:00,39333.5,40425.8,38756.9,38859.9,63014
2021.05.27,20:00,38858.4,39286.5,38435.7,38467.2,65320
2021.05.28,00:00,38149.9,39180.4,37946.6,38021.3,66054
2021.05.28,04:00,38021.3,38377.8,37273.8,37361.3,68118
2021.05.28,08:00,37358.0,37602.8,35606.1,35990.9,75846
2021.05.28,12:00,35990.9,36865.4,35106.9,36626.3,82718
2021.05.28,16:00,36612.5,37275.1,35826.7,35834.9,75495
2021.05.28,20:00,35828.2,36599.2,35136.8,35144.8,76968
2021.05.29,00:00,35148.8,36288.0,34634.6,36135.3,31091
2021.05.29,04:00,36139.3,36540.4,35543.6,35628.4,24388
2021.05.29,08:00,35623.4,37236.9,35571.5,35692.3,26988
2021.05.29,12:00,35682.3,35812.0,34551.8,34707.5,32277
2021.05.29,16:00,34709.4,35202.4,33784.5,34778.3,35648
2021.05.29,20:00,34765.3,34784.3,33534.0,34163.7,33088
2021.05.30,00:05,34263.4,34966.9,33283.6,33892.2,32104
2021.05.30,04:05,33892.2,35098.6,33484.2,34799.2,27979
2021.05.30,08:05,34800.2,36063.5,34733.4,35594.5,13604
2021.05.30,12:05,35584.5,36326.9,35429.8,35524.2,18033
2021.05.30,16:05,35523.6,35867.9,35090.6,35674.3,23149
